39459	36942
14837	34704
42919	1183
2328	48607
16434	12663
16877	13255
2369	52121
15897	2377
15628	51629
18079	51583
44410	6471
941	19825
4172	27309
6630	21645
40631	30761
30841	22115
2896	23947
66128	28552
9879	1440
115	33399
63519	9396
10291	33152
20376	6939
18239	19883
6464	26189
2530	8389
29774	31035
8475	50869
45190	53665
18769	48305
58840	8444
57464	4675
1321	23566
30265	26332
7595	16932
22011	24980
7748	22818
45646	4558
49651	2559
37188	9016
54857	3282
37808	2426
54938	8083
24182	3794
7829	7828
48934	47903
3187	8086
15971	20170
41423	26712
37764	54859
53677	8755
10657	16595
15838	14848
22367	47566
38668	10109
5684	3434
10061	21738
31938	23644
41915	28247
6906	11553
23336	25989
41279	7326
2076	11287
36413	14018
14884	792
50959	7503
39932	21147
11226	8393
9935	13410
27803	45204
21005	48456
13045	46439
63503	32341
39781	22939
2535	51171
39494	49712
31553	42089
2689	36092
71490	33898
7890	66129
39650	6869
45081	60310
6523	24783
53662	3044
56948	4215
13215	8733
33415	2453
10123	16965
2304	47629
4325	56443
6970	18139
7425	3158
36223	13092
6388	26694
17991	10545
8005	9690
21535	32489
56246	30603
15564	1874
35755	9829
68986	7358
24219	16100
34999	15365
46488	41666
39667	27954
75665	7773
3186	39236
21783	19199
26044	30245
39634	33456
48355	12361
4869	15523
22911	71452
25583	11635
38884	1561
37928	471
51870	24885
46918	43403
6116	20851
26976	28083
65209	22524
38538	24
45504	38269
1106	4173
